iter	RMSE
366	50.10851741
367	50.09248133
368	50.04913799
369	50.03758699
370	49.98127449
371	49.95103991
372	49.92438885
373	49.91323737
374	49.89763671
375	49.84197353
376	49.81476162
377	49.77585305
378	49.72570563
379	49.7023006
380	49.68376252
381	49.62394839
382	49.58896757
383	49.55109761
384	49.52726464
385	49.52429912
386	49.50471732
387	49.48003963
388	49.4583095
389	49.42957186
390	49.40860593
391	49.39059856
392	49.37051623
393	49.34915761
394	49.33468678
395	49.31265948
396	49.27231755
397	49.22963766
398	49.2262388
399	49.20063137
400	49.18340493
401	49.16409958
402	49.11415662
403	49.08738037
404	49.07179296
405	49.02377556
406	49.00874709
407	48.99392132
408	48.9545591
409	48.93700671
410	48.91624503
411	48.89729228
412	48.88310144
413	48.85433373
414	48.83675987
415	48.78421764
416	48.76717872
417	48.74294216
418	48.72659513
419	48.67867515
420	48.66460546
421	48.65089387
422	48.62962699
423	48.60819375
424	48.56064271
425	48.51464927
426	48.49698357
427	48.47176068
428	48.43357884
429	48.41539122
430	48.40003511
431	48.3795618
432	48.33559627
433	48.31283406
434	48.29252393
435	48.27267337
436	48.22961603
437	48.20070728
438	48.18019087
439	48.13765611
440	48.08469231
441	48.06282142
442	48.04381215
443	48.01518562
444	47.9878246
445	47.95021427
446	47.93309047
447	47.86612344
448	47.85115433
449	47.82775598
450	47.78865656
451	47.77004659
452	47.75098979
453	47.70876888
454	47.68736709
455	47.66437986
456	47.64781054
457	47.6375614
458	47.61461347
459	47.5781398
460	47.57227255
461	47.54275912
462	47.51454896
463	47.48557381
464	47.46298491
465	47.44702614
466	47.40166861
467	47.38305692
468	47.37935866
469	47.36232485
470	47.34047636
471	47.32141966
472	47.30391455
473	47.29319136
474	47.27828752
475	47.25568131
476	47.23811861
477	47.20979801
478	47.18851557
479	47.17117229
480	47.16571285
481	47.14902863
482	47.13407678
483	47.11648359
484	47.09175161
485	47.07693271
486	47.04843281
487	47.04176624
488	47.00885894
489	46.98879071
490	46.9617713
491	46.94485687
492	46.92649487
493	46.87912128
494	46.84830942
495	46.80595056
496	46.76484219
497	46.72509293
498	46.70928471
499	46.68216607
500	46.66715349
501	46.6270211
502	46.60940145
503	46.58042976
504	46.5746619
505	46.54733868
506	46.50934424
507	46.46488207
508	46.4390243
509	46.37603643
510	46.35900115
511	46.34446939
512	46.3286738
513	46.30871255
514	46.29651105
515	46.28262103
516	46.2381736
517	46.22255918
518	46.20525737
519	46.19210466
520	46.1680352
521	46.14390557
522	46.1278274
523	46.09010224
524	46.05783716
525	46.02432234
526	46.0101391
527	45.97357564
528	45.95993727
529	45.92843716
530	45.91164968
531	45.89870348
532	45.86658077
533	45.81918607
534	45.80489697
535	45.7919866
536	45.76793944
537	45.75160151
538	45.72233363
539	45.71194537
540	45.65425811
541	45.64187321
542	45.63054924
543	45.61793403
544	45.59679389
545	45.55088623
546	45.53452358
547	45.51958245
548	45.48552403
549	45.47113332
550	45.4561563
551	45.43593215
552	45.4026593
553	45.38381202
554	45.37213218
555	45.34847062
556	45.31600833
557	45.27249929
558	45.24951252
559	45.23696782
560	45.20265473
561	45.17482266
562	45.15916473
563	45.12528556
564	45.11051888
565	45.08549297
566	45.07423222
567	45.05885117
568	45.04698966
569	45.03830531
570	45.02484689
571	44.99295982
572	44.97752023
573	44.9624868
574	44.93086681
575	44.89196384
576	44.84699649
577	44.82224381
578	44.79658652
579	44.77787299
580	44.76603944
581	44.74397775
582	44.72597769
583	44.7147504
584	44.70073324
585	44.668446
586	44.63749783
587	44.62006973
588	44.58369168
589	44.57277976
590	44.55251491
591	44.51130604
592	44.49463775
593	44.48020341
594	44.46957558
595	44.44014061
596	44.42544845
597	44.39382207
598	44.3853261
599	44.37603319
600	44.36196931
601	44.3216681
602	44.29286387
603	44.27236236
604	44.23216781
605	44.22190188
606	44.19418823
607	44.17826766
608	44.16600099
609	44.15511248
610	44.13863011
611	44.13474045
612	44.11633909
613	44.08926036
614	44.08091615
615	44.06068934
616	44.0487675
617	44.03086463
618	44.01921601
619	43.99208745
620	43.98171939
621	43.96561262
622	43.95534182
623	43.9459365
624	43.94241298
625	43.93327528
626	43.903265
627	43.88151158
628	43.87262106
629	43.86475015
630	43.85612181
631	43.8351439
632	43.8044601
633	43.78718326
634	43.77758191
635	43.76924933
636	43.73342485
637	43.71027981
638	43.69383449
639	43.68219435
640	43.63020711
641	43.61408067
642	43.60442211
643	43.59241841
644	43.54934619
645	43.53587269
646	43.52622665
647	43.48532479
648	43.47591077
649	43.45746728
650	43.44827008
651	43.426481
652	43.41840981
653	43.40941855
654	43.3723136
655	43.36446027
656	43.35707151
657	43.34987068
658	43.34126323
659	43.31166079
660	43.28277934
661	43.26481459
662	43.25725965
663	43.24991812
664	43.23235996
665	43.22522088
666	43.21828189
667	43.20716963
668	43.17732113
669	43.16066493
670	43.15391435
671	43.13251535
672	43.12595059
673	43.11321873
674	43.10099922
675	43.0946416
676	43.08008087
677	43.06458174
678	43.05708478
679	43.02342287
680	43.00639959
681	42.97389085
682	42.95934416
683	42.93119339
684	42.90018987
685	42.88479803
686	42.87858796
687	42.84419859
688	42.80907831
689	42.78041625
690	42.76319133
691	42.75255246
692	42.72765853
693	42.71851616
694	42.71244302
695	42.69873198
696	42.68507904
697	42.67006394
698	42.66414509
699	42.63602764
700	42.60807638
701	42.58114482
702	42.56218382
703	42.54719278
704	42.53255281
705	42.52320527
706	42.5145104
707	42.50019924
708	42.48695147
709	42.47400112
710	42.44762762
711	42.43261844
712	42.41954158
713	42.4070867
714	42.38279451
715	42.37702491
716	42.36260628
717	42.35244918
718	42.33235566
719	42.31862744
720	42.31510317
721	42.28623546
722	42.28389184
723	42.26298575
724	42.2428079
725	42.24088407
726	42.2210598
727	42.20928756
728	42.17371203
729	42.14053592
730	42.12628785
731	42.11785596
732	42.10408164
733	42.09828118
734	42.0843764
735	42.07725891
736	42.07347911
737	42.0366224
738	42.02899841
739	42.02100121
740	42.00268959
741	41.99372013
742	41.97492062
743	41.96133953
744	41.93418599
745	41.9033781
746	41.89756353
747	41.87685394
748	41.85714199
749	41.83796858
750	41.8225607
751	41.80922056
752	41.78748545
753	41.7820444
754	41.75157389
755	41.74031616
756	41.73269059
757	41.68686916
758	41.65558196
759	41.61310659
760	41.58721026
761	41.56950585
762	41.55077421
763	41.5359243
764	41.51963332
765	41.50892381
766	41.50658232
767	41.48767975
768	41.46974176
769	41.46698177
770	41.44966505
771	41.42040322
772	41.41133197
773	41.39235833
774	41.38709937
775	41.37185668
776	41.33066845
777	41.31889462
778	41.31697233
779	41.29195229
780	41.28522505
781	41.26703167
782	41.24263287
783	41.22845427
784	41.21298755
785	41.19629434
786	41.18504724
787	41.17203369
788	41.1544435
789	41.13633405
790	41.12652437
791	41.10956623
792	41.09378895
793	41.0792754
794	41.07425792
795	41.06003724
796	41.02538971
797	41.01908544
798	41.01232352
799	40.97880268
800	40.95347972
801	40.93381998
802	40.9254429
803	40.90897847
804	40.89690904
805	40.86421288
806	40.84075833
807	40.81671081
808	40.77895586
809	40.76577971
810	40.75767262
811	40.74975341
812	40.7413693
813	40.70973543
814	40.69212818
815	40.67761369
816	40.6588853
817	40.65167522
818	40.63809169
819	40.61569966
820	40.59706725
821	40.57510512
822	40.56466497
823	40.56265836
824	40.55553389
825	40.5531764
826	40.53181001
827	40.52753088
828	40.50940172
829	40.48884171
830	40.47336103
831	40.45331946
832	40.41029593
833	40.39046892
834	40.35816792
835	40.34230383
836	40.32981876
837	40.30749738
838	40.29097722
839	40.28211442
840	40.26359682
841	40.24101912
842	40.21784234
843	40.20641949
844	40.18461848
845	40.17401027
846	40.16745018
847	40.13180622
848	40.1151517
849	40.09401571
850	40.07891867
851	40.07268797
852	40.0549665
853	40.03379393
854	40.01194752
855	39.98497634
856	39.98036575
857	39.97349118
858	39.96003064
859	39.94005718
860	39.93643743
861	39.91764299
862	39.90834867
863	39.90003642
864	39.88455565
865	39.8710064
866	39.86000856
867	39.85358319
868	39.83544749
869	39.81684981
870	39.80750642
871	39.79002244
872	39.77860194
873	39.75834118
874	39.74617677
875	39.73709418
876	39.72364462
877	39.70808165
878	39.68542961
879	39.66568235
880	39.64878914
881	39.59081093
882	39.5763038
883	39.54858858
884	39.54460903
885	39.52750298
886	39.49113837
887	39.47771482
888	39.46484045
889	39.46158386
890	39.45689369
891	39.44267949
892	39.38806121
893	39.3820153
894	39.37779517
895	39.37274647
896	39.36397676
897	39.33462908
898	39.30237049
899	39.28993831
900	39.28423341
901	39.2798483
902	39.26792344
903	39.24621192
904	39.23315423
905	39.22156013
906	39.20575773
907	39.18938428
908	39.16335902
909	39.15855947
910	39.143917
911	39.13732467
912	39.12339447
913	39.10738978
914	39.09176849
915	39.07807931
916	39.06275863
917	39.04859139
918	39.01012081
919	38.99585021
920	38.96326924
921	38.9605586
922	38.94695326
923	38.92209183
924	38.8997723
925	38.88481055
926	38.88100668
927	38.87716292
928	38.85694929
929	38.84519615
930	38.8397477
931	38.81654832
932	38.80114854
933	38.75173312
934	38.74144356
935	38.72566484
936	38.69608741
937	38.69037441
938	38.67779997
939	38.66206984
940	38.63954483
941	38.62668801
942	38.61529014
943	38.59296682
944	38.57842544
945	38.56617447
946	38.55849051
947	38.55048145
948	38.52819006
949	38.50534904
950	38.48681608
951	38.46724204
952	38.4598902
953	38.45012227
954	38.42854844
955	38.42418082
956	38.41646256
957	38.39572679
958	38.37390477
959	38.36831363
960	38.34693857
961	38.33558387
962	38.32449505
963	38.3191314
964	38.30847407
965	38.25842624
966	38.25163705
967	38.21947183
968	38.19151748
969	38.18660212
970	38.17534443
971	38.17188032
972	38.16095884
973	38.15384147
974	38.1431412
975	38.13162382
976	38.12373047
977	38.10466561
978	38.09814957
979	38.08157565
980	38.0764372
981	38.05869072
982	38.00797808
983	37.99782554
984	37.96727289
985	37.96230358
986	37.95332705
987	37.94841488
988	37.91312639
989	37.89946851
990	37.88953404
991	37.8806966
992	37.87222931
993	37.85559672
994	37.82991372
995	37.81645598
996	37.80952059
997	37.80286985
998	37.77322258
999	37.7696478
