,DEPTH,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,KLOGH,PHIF,SW,VSH,pp_bar,pp_psi
1038,3260.2932,79.8282012,56.6618003,0.17509999,3.98029994,2.44070005,14.8583002,4.36929988,5.71929979,0.49630001,0.1518,0.43380001,0.391,325.2625766768,4717.543359604972
1039,3260.4456,75.9486999,57.3385009,0.18,3.92849993,2.42540001,14.8521995,4.38460016,5.64610004,0.49509999,0.15899999,0.42089998,0.3975,325.26005573834016,4717.506796417738
1040,3260.598,73.6841964,57.2193984,0.1832,3.85509991,2.41409993,14.8538999,4.52519989,5.71019983,0.55739998,0.1641,0.40830001,0.39629998,325.2574517211097,4717.469028272631
1041,3260.7504,73.7005996,56.6585006,0.18539999,3.76979994,2.40499997,14.8599996,4.73559999,5.85039997,0.67089998,0.1682,0.39610001,0.39089998,325.25476462510824,4717.430055169645
1042,3260.9028,77.7156982,56.0976982,0.1875,3.68440008,2.39580011,14.8661003,4.94589996,5.9906001,0.80760002,0.17219999,0.38449999,0.3856,325.25222318213105,4717.393194588993
1043,3261.0552,79.203598,55.7785987,0.19009999,3.65980005,2.38669991,14.8699998,5.05679988,6.34280014,0.92909997,0.1763,0.36829999,0.38249999,325.25005612397314,4717.361764010881
1044,3261.2076,87.237297,55.8852996,0.19329999,3.7421,2.37750005,14.8699998,4.99280023,7.06820011,0.98689997,0.1807,0.34549999,0.3835,325.2482634506342,4717.335763435309
1045,3261.36,87.5744018,55.9920005,0.1965,3.82439994,2.36840009,14.8699998,4.9288001,7.79360008,1.04820001,0.1852,0.3258,0.38449999,325.24684516211454,4717.3151928622765
1046,3261.5124,88.8877029,56.1063995,0.1999,3.89580011,2.35800004,14.8791999,4.87989997,8.44559955,1.12189996,0.19009999,0.30880001,0.3856,325.24580125841396,4717.300052291785
1047,3261.6648,89.8503036,56.3074989,0.2055,3.8440001,2.33360004,14.9919996,5.00180006,8.26879978,1.30949997,0.20069999,0.29840001,0.3876,325.24513173953267,4717.290341723834
1048,3261.8172,88.9736022,56.5087013,0.21099999,3.79220008,2.30920004,15.1047,5.1237998,8.092,1.52830004,0.21119999,0.28909999,0.38949999,325.2448366054705,4717.286061158423
1049,3261.9696,90.8715972,56.7098999,0.21649999,3.74029994,2.28489995,15.2174997,5.24569988,7.91529989,1.7838,0.22179999,0.28069999,0.3914,325.24491585622746,4717.287210595552
1050,3262.122,88.5707015,56.1693,0.21789999,3.70070004,2.27760004,15.2497997,5.2723999,7.8018999,2.1019001,0.2249,0.27900001,0.38620001,325.24536949180356,4717.293790035221
1051,3262.2744,90.9324035,55.443901,0.21829999,3.66409993,2.27449989,15.2618999,5.27549982,7.70440006,2.4827001,0.22599999,0.27889999,0.37929999,325.2461975121989,4717.30579947743
1052,3262.4268,91.9720001,54.718399,0.2186,3.62759995,2.27150011,15.2741003,5.27850008,7.60680007,2.93249988,0.2272,0.27880001,0.37229999,325.24739991741336,4717.32323892218
1053,3262.5792,93.3358993,54.8261985,0.2202,3.63059997,2.27629995,15.2878999,5.05670022,7.22100019,2.81590008,0.22619999,0.28589999,0.37329998,325.248976707447,4717.34610836947
1054,3262.7316,95.6089019,55.7039985,0.2229,3.6702001,2.28850007,15.3031997,4.62690019,6.56879997,2.23300004,0.2231,0.30090001,0.38179999,325.25092788229983,4717.3744078193
1055,3262.884,95.6164016,56.5817985,0.2256,3.7098,2.30069994,15.3184003,4.19710016,5.91650009,1.77079999,0.21999999,0.3181,0.39019998,325.25325344197176,4717.40813727167
1056,3263.0364,97.0391006,56.8895988,0.2273,3.73200011,2.30999994,15.3111,3.8671,5.3966999,1.59039998,0.2175,0.33349999,0.39320001,325.2559533864629,4717.447296726581
1057,3263.1888,95.1089019,55.3809013,0.22579999,3.69849991,2.30999994,15.2318,3.85489988,5.29920005,2.1236999,0.2169,0.33579999,0.37869998,325.25902771577324,4717.491886184032
1058,3263.3412,91.2828979,53.8721008,0.22419999,3.66490006,2.30999994,15.1526002,3.8427,5.20160007,2.83579993,0.21629999,0.33809998,0.36419999,325.26247642990273,4717.541905644023
1059,3263.4936,91.8846969,52.3633995,0.22269999,3.6314001,2.30999994,15.0733003,3.83049988,5.10410022,3.7867999,0.21559999,0.34049999,0.34959998,325.2662995288513,4717.597355106554
1060,3263.646,88.6863021,52.9541015,0.21899999,3.60960006,2.30419993,15.0583,3.9439001,5.1788001,3.39840006,0.21619999,0.33829998,0.3553,325.2704970126191,4717.658234571625
1061,3263.7984,86.8904037,53.6367988,0.2151,3.58820009,2.29809999,15.0460996,4.06279993,5.26109981,2.9972999,0.2167,0.33579999,0.3619,325.2750688812061,4717.724544039237
1062,3263.9508,87.4694976,54.3195991,0.2113,3.56690001,2.29200005,15.0339002,4.18160009,5.3434,2.64339995,0.21729999,0.33349999,0.36849999,325.28001513461226,4717.7962835093895
1063,3264.1032,84.4955978,53.5452003,0.2096,3.61369991,2.28999996,15.0258998,4.36240005,5.63829994,3.08360004,0.21729999,0.3258,0.361,325.2853357728375,4717.873452982081
1064,3264.2556,85.3684005,52.0760002,0.2089,3.69289994,2.28999996,15.0198001,4.57270002,6.03459978,4.11019992,0.21699999,0.3163,0.34689998,325.291030795882,4717.9560524573135
1065,3264.408,85.9487991,50.6068992,0.2081,3.7722001,2.28999996,15.0136995,4.78299999,6.43079996,5.47840023,0.2167,0.3077,0.3328,325.29710020374563,4718.044081935086
1066,3264.5604,87.8442001,49.4784011,0.2079,3.83809995,2.29119992,15.0100002,4.94259977,6.7328,6.79339981,0.21619999,0.30189999,0.32190001,325.3035439964284,4718.137541415398
1067,3264.7128,87.1837005,48.8688011,0.20829999,3.88380002,2.29430007,15.0100002,5.02489995,6.8913002,7.54659986,0.21529999,0.2996,0.31600001,325.3103621739304,4718.2364308982515
1068,3264.8652,85.9720993,48.259201,0.20859999,3.9296,2.2973001,15.0100002,5.10720014,7.04979991,8.38319969,0.21439999,0.29750001,0.3102,325.31755473625157,4718.340750383645
1069,3265.0176,86.5421981,47.7355003,0.20839999,3.9756,2.30139994,15.0107002,5.19899988,7.23050022,9.04740047,0.21289999,0.2958,0.30509999,325.32512168339184,4718.450499871578
1070,3265.17,86.6973037,47.8695983,0.2027,4.02440023,2.31360006,15.0167999,5.36359977,7.58099985,7.82590007,0.2064,0.29730001,0.3064,325.33306301535134,4718.565679362053
1071,3265.3224,89.2441024,48.0037002,0.19709999,4.07320022,2.32579994,15.0228996,5.52820014,7.93149995,6.76919984,0.2,0.29929998,0.3077,325.34137873212984,4718.686288855065
1072,3265.4748,87.3672027,48.1377983,0.19149999,4.12190008,2.33800005,15.0290002,5.69280004,8.28199958,5.85519981,0.19359999,0.30180001,0.30899998,325.35006883372773,4718.81232835062
1073,3265.6272,84.5846023,47.6333999,0.1896,4.16820001,2.34249997,14.8596,5.88789987,8.58930015,6.20340013,0.1913,0.2998,0.30419999,325.3591333201447,4718.943797848714
1074,3265.7796,81.5559997,47.0024986,0.1885,4.21390008,2.34559988,14.6553001,6.08909988,8.88799953,6.84170007,0.18979999,0.2971,0.29809999,325.36857219138085,4719.08069734935
1075,3265.932,79.9869003,46.3714981,0.18729999,4.25960016,2.34859991,14.4511003,6.29020023,9.18669986,7.54559993,0.18829999,0.2946,0.29199999,325.3783854474361,4719.223026852524
1076,3266.0844,78.6909027,45.9668006,0.18209999,4.31540012,2.36520004,14.3565998,6.5690999,9.59850025,7.08750009,0.1805,0.2989,0.2881,325.38857308831047,4719.370786358238
1077,3266.2368,72.0231018,45.7443008,0.1735,4.37949991,2.39260005,14.3505001,6.91039991,10.1014003,5.84919977,0.1676,0.31,0.28600001,325.39913511400414,4719.523975866493
1078,3266.3892,67.276802,45.5218009,0.1649,4.44350004,2.42009997,14.3444004,7.25180006,10.6043996,4.82730007,0.15479999,0.3233,0.28389999,325.410071524517,4719.6825953772895
1079,3266.5416,67.0182037,45.1537017,0.1586,4.52409982,2.44000005,14.3358001,7.51999998,11.1663999,4.37179994,0.1454,0.3321,0.28029999,325.4213823198488,4719.846644890623
1080,3266.694,69.2182006,44.3978004,0.15829999,4.64909982,2.44000005,14.3205995,7.59310007,11.8857002,5.07110023,0.1453,0.32339999,0.27309998,325.4330675,4720.0161244065
1081,3266.8464,76.0235977,43.6418991,0.158,4.77400016,2.44000005,14.3053998,7.66629981,12.6049995,5.88219976,0.14519999,0.3154,0.26579999,325.4451270649703,4720.191033924916
1082,3266.9988,77.8602981,42.8858985,0.1577,4.89900016,2.44000005,14.2901,7.7393999,13.3242998,6.82310009,0.14509999,0.30799999,0.2585,325.45756101475973,4720.371373445872
1083,3267.1512,78.6526031,42.8194999,0.15909999,4.89090013,2.43700003,14.4774999,7.47389984,12.8733997,7.11819982,0.14669999,0.30959999,0.25789999,325.4703693493684,4720.557142969369
1084,3267.3036,81.5947036,42.7585983,0.1604,4.88180017,2.43390011,14.6665,7.20569992,12.4131002,7.4197998,0.1483,0.31159999,0.25729998,325.4835520687961,4720.748342495404
1085,3267.456,85.7201995,42.6976013,0.16179999,4.87260007,2.43090009,14.8554,6.93739986,11.9528999,7.7342,0.1498,0.31369999,0.2567,325.49710917304304,4720.944972023982
1086,3267.6084,89.9999008,43.9374008,0.16889999,5.0998001,2.41479992,14.9099998,6.66050004,11.8698997,7.04589986,0.15819999,0.30239999,0.26859998,325.51104066210917,4721.147031555099
1087,3267.7608,91.8877029,45.7052993,0.17839999,5.42290019,2.39350008,14.9099998,6.38009977,11.9399995,6.07730007,0.1693,0.28729999,0.2856,325.52534653599446,4721.354521088757
1088,3267.9132,90.1336975,47.4730987,0.1878,5.74599981,2.37220001,14.9099998,6.09969997,12.0101003,5.24179983,0.18039999,0.27369999,0.30259999,325.5400267946989,4721.5674406249545
1089,3268.0656,86.0195999,48.4838981,0.1946,5.77260017,2.35339999,14.7131996,5.99249982,11.6210002,5.07089996,0.1895,0.26739999,0.31229999,325.55508143822254,4721.785790163693
1090,3268.218,84.9848022,48.4930992,0.19789999,5.40679979,2.33820009,14.2559995,6.1143999,10.6243,5.7098999,0.19609999,0.27000001,0.31240001,325.5705104665653,4722.009569704969
1091,3268.3704,86.2070007,48.502201,0.20119999,5.04099988,2.32299995,13.7988004,6.23629999,9.62759971,6.4295001,0.2026,0.2739,0.3125,325.5863138797273,4722.238779248789
1092,3268.5228,88.5117034,48.9318008,0.2044,4.79890012,2.30999994,13.4140996,6.44810009,9.04170036,6.55670022,0.20829999,0.2752,0.31670001,325.6024916777084,4722.473418795146
1093,3268.6752,90.1384963,51.7512016,0.20679999,5.25909996,2.30999994,13.4414997,7.17040014,10.7912998,3.80719995,0.20929999,0.2565,0.3438,325.61904386050867,4722.713488344046
1094,3268.8276,90.7388,54.5705986,0.20929999,5.71939992,2.30999994,13.4689998,7.89279985,12.5408,2.21059989,0.21029999,0.24169999,0.3709,325.6359704281281,4722.958987895484
1095,3268.98,84.4368972,57.3899993,0.21179999,6.17959976,2.30999994,13.4963998,8.61520004,14.2903995,1.28359997,0.2113,0.22949999,0.398,325.6532713805667,4723.209917449463
1096,3269.1324,82.2015991,58.7529983,0.214,5.82159996,2.30999994,13.5026998,8.13539981,13.2887001,0.9943,0.2122,0.2363,0.4111,325.67094671782445,4723.466277005982
1097,3269.2848,82.6164016,59.8959999,0.2161,5.34000015,2.30999994,13.5057001,7.47399997,11.8713998,0.80449998,0.21299999,0.24709999,0.4221,325.6889964399014,4723.728066565042
1098,3269.4372,84.7069015,61.0390014,0.21829999,4.85839986,2.30999994,13.5087003,6.81260013,10.4540004,0.65100002,0.21389999,0.25999999,0.43309998,325.70714742888623,4723.99132487908
1099,3269.5896,85.3379974,60.9276008,0.22149999,4.5453,2.30640006,13.7824001,5.99160003,9.27330017,0.69679999,0.21639999,0.2705,0.43200001,325.723760977311,4724.232284462723
1100,3269.742,83.9391021,59.9370002,0.22529999,4.35020017,2.30029988,14.2456998,5.05900001,8.25829982,0.90750002,0.21999999,0.2793,0.42250001,325.7385639672644,4724.44698406841
1101,3269.8944,81.9108963,58.9463996,0.2291,4.1552,2.29419994,14.7089996,4.12629985,7.24329996,1.18190002,0.2236,0.29030001,0.4129,325.7515563987463,4724.635423696136
1102,3270.0468,81.3919982,57.8688011,0.23149999,3.9769001,2.2881,15.1919002,3.40610003,6.34719991,1.54920005,0.22669999,0.3025,0.40259999,325.7627382717569,4724.797603345908
1103,3270.1992,79.6682968,56.5946998,0.23049999,3.83669996,2.28200006,15.7192001,3.16529989,5.71929979,2.0604999,0.2284,0.31299999,0.3903,325.7721095862962,4724.933523017723
1104,3270.3516,80.2394027,55.3205986,0.22949999,3.69650006,2.27589988,16.2465,2.92449998,5.09140014,2.74040007,0.2301,0.32550001,0.3781,325.779670342364,4725.043182711579
1105,3270.504,79.6195983,54.2209014,0.22879999,3.55509996,2.26970005,16.7957992,2.68860006,4.48629999,3.5295999,0.2319,0.33989998,0.3675,325.78542053996057,4725.12658242748
1106,3270.6564,78.6974029,59.5884017,0.2362,3.36919999,2.25749993,18.1581993,2.63680005,4.72709989,1.38160002,0.23909999,0.328,0.41909998,325.7893601790857,4725.183722165423
1107,3270.8088,80.0674972,64.955902,0.24359999,3.18330001,2.24530005,19.5207004,2.58500003,4.96789979,0.54079997,0.24619999,0.31690001,0.47069999,325.7914892597394,4725.214601925409
1108,3270.9612,80.4079971,70.3235015,0.25099998,2.9972999,2.23309993,20.8831005,2.53320002,5.20870018,0.2117,0.25330001,0.3066,0.5223,325.7918077819218,4725.219221707438
1109,3271.1136,71.180397,68.800003,0.25,2.9591,2.22090005,22.2660007,2.68129992,4.97459983,0.3073,0.25709998,0.30790001,0.50770002,325.79031574563277,4725.197581511508
1110,3271.266,70.8699035,64.9229965,0.246,2.97129988,2.20869994,23.655899,2.89770007,4.57840013,0.69819998,0.2597,0.3138,0.4704,325.7870131508725,4725.149681337624
1111,3271.4184,71.3750991,61.0458984,0.2421,2.9835,2.19650006,25.0457992,3.11409997,4.18219995,1.58609998,0.26230001,0.32089999,0.43309998,325.7818999976407,4725.075521185781
1112,3271.5708,74.2690963,57.8456993,0.236,3.01550006,2.20700001,26.0860004,3.15210008,4.22629976,2.68630003,0.2563,0.32379999,0.40239998,325.7749762859376,4724.975101055982
1113,3271.7232,77.7802963,55.4255981,0.2275,3.07039999,2.24359989,26.7229995,2.98449993,4.77799987,3.24309992,0.24029999,0.32269999,0.37909999,325.7662420157631,4724.848420948225
1114,3271.8756,81.4576034,53.0055007,0.21899999,3.12520003,2.2801001,27.3600006,2.81680011,5.32969999,3.91519999,0.22439999,0.32449999,0.3558,325.7556971871173,4724.695480862511
1115,3272.028,79.9092025,51.5233993,0.21189999,3.15380001,2.31279993,27.8810997,2.68280005,5.65229988,4.06220006,0.2104,0.33239999,0.3416,325.7433418,4724.51628079884
1116,3272.1804,81.4256973,54.208599,0.21119999,3.06539988,2.32800006,27.8871994,2.69799995,4.95739984,2.15000009,0.20489999,0.36000001,0.36739999,325.7291758544114,4724.310820757212
1117,3272.3328,84.3199996,56.8939018,0.2105,2.97699999,2.3433001,27.8932991,2.71329998,4.26240015,1.13789999,0.19939999,0.39340001,0.39320001,325.7131993503515,4724.079100737628
1118,3272.4852,84.7800979,59.5792007,0.2099,2.88860011,2.3585,27.8994007,2.72849988,3.56750011,0.60229998,0.1939,0.435,0.41899999,325.6954122878201,4723.8211207400855
1119,3272.6376,82.3068008,63.9376983,0.2132,2.89100003,2.36549997,27.9109992,2.73000001,3.73670005,0.24779999,0.1928,0.4327,0.4609,325.67581466681736,4723.5368807645855
1120,3272.79,82.8467025,68.4761962,0.2169,2.90319991,2.37159991,27.9232006,2.73000001,3.99880003,0.0992,0.1922,0.42599999,0.50459998,325.6544064873433,4723.226380811129
1121,3272.9424,83.1797027,73.0147018,0.22069999,2.91540002,2.37770009,27.9354,2.73000001,4.26090002,0.0205,0.15559999,0.4984,0.54820001,325.6311877493978,4722.889620879716
1122,3273.0948,81.7055969,75.7387008,0.22089999,3.01480007,2.38759994,27.9494991,2.88170003,4.77519989,0.0107,0.15,0.49380001,0.5744,325.606158452981,4722.5266009703455
1123,3273.2472,79.9880981,77.3601989,0.21889999,3.16720008,2.39980006,27.9647006,3.12549996,5.4426999,0.0068,0.143,0.48879998,0.58999997,325.57931859809287,4722.13732108302
1124,3273.3996,78.0783004,78.9817962,0.2169,3.3196001,2.41199994,27.9799995,3.36940002,6.11019992,0.0043,0.136,0.488,0.60559999,325.55066818473324,4721.721781217734
1125,3273.552,75.2654037,78.8144989,0.21619999,3.40229988,2.4065001,27.9754009,3.56739997,6.57390022,0.0048,0.1392,0.46459999,0.60399997,325.5202072129023,4721.279981374492
1126,3273.7044,73.5325012,75.1934967,0.21789999,3.3505001,2.36689996,27.9328002,3.67720007,6.64400005,0.027,0.19429999,0.34819999,0.56919997,325.4879356826,4720.811921553293
1127,3273.8568,74.2134017,71.5724029,0.21969999,3.29870009,2.32719993,27.8901004,3.78690004,6.71409988,0.0723,0.20849999,0.32469999,0.53439998,325.4538535938263,4720.317601754138
1128,3274.0092,71.9107971,67.8061981,0.221,3.24429988,2.28999996,27.8526,3.90339994,6.76879978,0.1956,0.22179999,0.30540001,0.49810001,325.41796094658116,4719.797021977024
1129,3274.1616,71.8286972,61.7803001,0.21639999,3.14980006,2.28999996,27.8952999,4.12589979,6.58279991,0.62819999,0.21999999,0.30739998,0.4402,325.38025774086475,4719.250182221954
1130,3274.314,71.0626983,55.7543983,0.21179999,3.05529999,2.28999996,27.9379005,4.34840011,6.39690017,2.01719999,0.21809999,0.30959999,0.38229998,325.3407439766769,4718.677082488926
1131,3274.4664,76.0026016,49.7285003,0.2071,2.96079993,2.28999996,27.9806003,4.57089996,6.21099996,6.47739982,0.21629999,0.31189998,0.32429999,325.29941965401775,4718.077722777943
1132,3274.6188,83.0792999,49.226799,0.207,2.9993999,2.29239988,27.9566993,4.83379983,6.86380004,7.04320001,0.21539999,0.30009999,0.31949999,325.25628477288717,4717.452103089001
1133,3274.7712,81.5315017,50.2876014,0.2081,3.0755999,2.2953999,27.9141006,5.10820007,7.75379991,5.63800001,0.2148,0.28670001,0.32969999,325.21133933328525,4716.800223422103
1134,3274.9236,80.4852981,51.3483009,0.20909999,3.15179991,2.29850006,27.8714008,5.38250017,8.64379978,4.5131998,0.2142,0.27540001,0.33989998,325.1645833352119,4716.122083777246
1135,3275.076,82.2149963,52.2387008,0.20999999,3.12919998,2.30150008,27.8500003,6.01859998,8.8590002,3.73160004,0.21349999,0.2739,0.34839999,325.11601677866724,4715.417684154434
1136,3275.2284,78.0142974,52.9580001,0.2107,3.0072999,2.3046,27.8500003,7.01830005,8.39570045,3.1874001,0.21269999,0.2811,0.35539999,325.06563966365115,4714.687024553664
1137,3275.3808,78.560997,53.6773986,0.2114,2.88540005,2.30760002,27.8500003,8.01799964,7.93240022,2.72250008,0.21189999,0.28889998,0.3623,325.0134519901638,4713.930104974937
1138,3275.5332,78.3890991,54.6582984,0.2123,2.75550007,2.31069993,27.8500003,8.48919963,7.42789983,2.21079993,0.21119999,0.29809999,0.37169998,324.959453758205,4713.146925418253
1139,3275.6856,80.1817016,56.5786018,0.21389999,2.59699988,2.31369996,27.8500003,7.06279993,6.77559995,1.49720001,0.21089999,0.3111,0.39019998,324.90364496777477,4712.337485883611
1140,3275.838,82.4787979,58.4987983,0.21559999,2.43849992,2.31680011,27.8500003,5.63630008,6.12340021,1.01390004,0.2105,0.326,0.4086,324.8460256188733,4711.5017863710145
1141,3275.9904,82.5971984,60.4189987,0.21719999,2.27999997,2.3197999,27.8500003,4.2098999,5.47109985,0.68669998,0.21009999,0.34310001,0.4271,324.78659571150035,4710.639826880459
1142,3276.1428,84.7078018,63.0219001,0.2132,2.19289994,2.30859994,27.7700004,4.24569988,5.66699981,0.42609998,0.2123,0.33700001,0.4521,324.7253552456561,4709.751607411947
1143,3276.2952,84.7966003,65.6706008,0.2088,2.11059999,2.29640007,27.6847,4.37979984,5.92000007,0.2628,0.2148,0.3298,0.4776,324.6623042213404,4708.837127965477
1144,3276.4476,84.1756973,68.3192977,0.2044,2.02830004,2.28419995,27.5993003,4.5138998,6.17299985,0.1621,0.21719999,0.32289999,0.50309997,324.5974426385534,4707.89638854105
1145,3276.6,85.4856033,68.185997,0.21089999,2.08200001,2.27600002,27.5839996,4.05800008,5.41800022,0.18389999,0.22259999,0.33379998,0.5018,324.530770497295,4706.929389138667
1146,3276.7524,74.4520034,66.594902,0.223,2.20700001,2.26990008,27.6053009,3.29299998,4.13479995,0.28690001,0.22949999,0.36250001,0.48649999,324.4622877975652,4705.9361297583255
1147,3276.9048,73.5167999,65.0038986,0.2351,2.33189988,2.2637999,27.6266994,2.52789998,2.85159993,0.44769999,0.23649999,0.4106,0.47119998,324.3919945393641,4704.916610400029
1148,3277.0572,70.4962997,65.5567016,0.2477,2.39400005,2.25539994,27.6319999,1.97220003,2.0157001,0.46389999,0.24439999,0.46110001,0.4765,324.3198907226915,4703.870831063773
1149,3277.2096,70.9265975,69.677597,0.26109999,2.3513,2.24320006,27.6105995,1.76489996,1.92420005,0.2432,0.25389999,0.4589,0.51609998,324.24597634754764,4702.798791749561
1150,3277.362,70.8699035,73.7985,0.27439999,2.30859994,2.23099994,27.5893001,1.55770003,1.83280003,0.12749999,0.26339998,0.45759999,0.55580002,324.1702514139324,4701.700492457393
1151,3277.5144,71.6800994,77.202301,0.28529998,2.25880002,2.22350001,27.5781002,1.36399996,1.74450004,0.07349999,0.27039998,0.45969998,0.58850002,324.09271592184575,4700.575933187267
1152,3277.6668,73.5766983,73.7335968,0.2723,2.13989996,2.25999999,27.6634006,1.29990005,1.68659996,0.10589999,0.25260001,0.48969998,0.55510002,324.01336987128775,4699.425113939184
1153,3277.8192,72.5376968,70.2649993,0.25940001,2.0209999,2.2966001,27.7488002,1.23590004,1.62870001,0.1525,0.23489999,0.52380001,0.52179998,323.93221326225836,4698.248034713143
1154,3277.9716,74.0714035,66.7964019,0.24639999,1.90219998,2.33319997,27.8341007,1.17190003,1.57079994,0.1128,0.18099999,0.65240001,0.48840001,323.8492460947576,4697.044695509145
1155,3278.124,74.7862014,67.164299,0.2468,1.86020004,2.33750009,27.8500003,1.13269996,1.52279996,0.10019999,0.17859999,0.66869997,0.49200001,323.7644683687854,4695.81509632719
1156,3278.2764,73.7826004,68.4108963,0.2502,1.83580005,2.33450007,27.8500003,1.09920001,1.47710001,0.0807,0.18029999,0.6735,0.504,323.67788008434195,4694.559237167279
1157,3278.4288,69.5798034,69.6576004,0.2536,1.81140005,2.33139991,27.8500003,1.06570005,1.43139994,0.06499999,0.18199999,0.67879998,0.51590001,323.5945798715411,4693.351067540858
1158,3278.5812,67.5597991,70.142601,0.25339999,1.80159997,2.32509994,27.8500003,1.01909995,1.41809999,0.0631,0.18559999,0.67129999,0.52060002,323.51966636049696,4692.264536959376
1159,3278.7336,67.1900024,69.9597015,0.25,1.80470001,2.31599998,27.8500003,0.96119999,1.43340003,0.13379999,0.2245,0.5722,0.51880002,323.45313955120946,4691.299645422831
1160,3278.886,68.6418991,69.776802,0.2466,1.80770003,2.30679988,27.8500003,0.90329998,1.44860005,0.14339999,0.2263,0.56580001,0.51709997,323.3949994436787,4690.456392931227
1161,3279.0384,68.4916992,69.5608978,0.24469999,1.8161,2.29999995,27.8554,0.85619997,1.44000005,0.1541,0.22789999,0.56379997,0.51499998,323.3452460379047,4689.734779484562
1162,3279.1908,67.4487991,69.2469024,0.24699999,1.84049999,2.29999995,27.8766994,0.8409,1.36080002,0.16689999,0.22879999,0.57469999,0.51200002,323.3038793338873,4689.134805082835
1163,3279.3432,67.2528991,68.9329986,0.2493,1.86489999,2.29999995,27.8980998,0.82569998,1.28149998,0.1807,0.22969999,0.58670002,0.509,323.27089933162665,4688.656469726046
1164,3279.4956,67.0310974,68.6191024,0.25159999,1.88929998,2.29999995,27.9193992,0.8104,1.20229995,0.1957,0.2307,0.5999,0.50599998,323.24630603112274,4688.299773414198
1165,3279.648,66.8627014,69.5749969,0.24719999,1.73310005,2.30890011,27.8992996,0.85140001,1.15260004,0.148,0.22579999,0.62199997,0.5151,323.2300994323755,4688.064716147287
1166,3279.8004,69.6163024,70.5686035,0.24259999,1.57159996,2.31800007,27.8778991,0.89410001,1.10389995,0.11079999,0.22079999,0.64590001,0.52469998,323.22227953538504,4687.951297925318
1167,3279.9528,69.6804962,71.5623016,0.2379,1.40999996,2.32719993,27.8565998,0.9368,1.05509996,0.0829,0.2159,0.67159998,0.53430002,323.2228463401511,4687.959518748283
1168,3280.1052,82.4496994,73.9719009,0.23479999,1.35160005,2.34890007,27.8099994,0.99629998,1.1473,0.0229,0.172,0.7856,0.55739998,323.23179984667394,4688.08937861619
1169,3280.2576,94.4906997,77.0168991,0.23219999,1.33940005,2.37639999,27.7520999,1.06330001,1.30280005,0.0093,0.15639999,0.81279999,0.58670002,323.2491400549535,4688.3408775290345
1170,3280.41,92.5248031,80.061798,0.22969999,1.32720005,2.40380001,27.6942005,1.13039994,1.45819997,0.0038,0.14069999,0.85379999,0.61599999,323.2748669649897,4688.7140154868175
1171,3280.5624,89.6632003,81.6965026,0.2264,1.29379999,2.42249989,27.6312999,1.19749999,1.66729998,1.51880002,0.12999999,0.79559999,0.48930001,323.30898057678263,4689.2087924895395
1172,3280.7148,92.2219009,81.297203,0.22179999,1.22979998,2.42860007,27.5611991,1.26450002,1.95379996,1.20410001,0.12649999,0.76349997,0.48399999,323.3514808903323,4689.825208537201
1173,3280.8672,99.421997,80.8979034,0.21729999,1.16579997,2.43470001,27.4911003,1.33159995,2.24029994,0.95469999,0.123,0.73979997,0.47859999,323.4023679056386,4690.5632636298005
1174,3281.0196,96.8515014,80.2991027,0.2125,1.11670005,2.44039988,27.4386005,1.45589995,2.52920007,0.77899998,0.1198,0.7206,0.47069999,323.4616416227016,4691.4229577673395
1175,3281.172,94.3916015,78.3483963,0.20509999,1.16849994,2.4433999,27.5056991,1.96790003,2.83400011,0.7723,0.118,0.69569998,0.44459998,323.52930204152136,4692.404290949818
1176,3281.3244,89.9666976,76.3976974,0.19769999,1.22029995,2.44650006,27.5727005,2.48000001,3.1387999,0.76579999,0.1163,0.67500001,0.41859999,323.60534916209775,4693.507263177234
1177,3281.4768,87.1878967,74.4469985,0.1903,1.27209997,2.44950008,27.6397991,2.9920001,3.44359993,0.75919997,0.1146,0.65750002,0.39259999,323.6897829844309,4694.731874449589
1178,3281.6292,83.3246002,76.7623977,0.1861,1.30330002,2.46810007,27.6473999,2.89429998,3.56750011,0.3016,0.1039,0.7073,0.4235,323.7826035085207,4696.078124766883
1179,3281.7816,83.1680984,79.8440017,0.1824,1.33070003,2.4893999,27.6443996,2.68700003,3.65899991,0.10159999,0.09179999,0.78339999,0.46459999,323.8838107343673,4697.546014129116
1180,3281.934,80.4490966,82.9254989,0.1787,1.35810005,2.51079988,27.6413002,2.47979998,3.75040006,0.03429999,0.07959999,0.88179999,0.50569999,323.99340466197043,4699.135542536287
1181,3282.0864,77.9554977,86.0260009,0.1745,1.34749996,2.51830005,27.6520996,2.32430005,3.61549997,0.0206,0.0753,0.94279998,0.54699999,324.1113852913304,4700.846709988398
1182,3282.2388,77.637001,89.141098,0.1699,1.30789995,2.51519989,27.6734008,2.2084999,3.30760002,0.0194,0.07699999,0.96130001,0.58850002,324.237752622447,4702.679516485447
1183,3282.3912,78.096199,92.2561035,0.16539999,1.26830005,2.51220011,27.6947994,2.0927,2.99979996,0.0182,0.0788,0.98400002,0.63010001,324.37250665532025,4704.633962027434
1184,3282.5436,80.0072021,94.1975021,0.16269999,1.24440002,2.50999999,27.6681003,1.99600005,2.73469996,0.01769999,0.07999999,1.0,0.65600001,324.5156473899503,4706.710046614361
