iter	RMSE
630	33.55115064
631	33.53215939
632	33.46982338
633	33.45083978
634	33.42813666
635	33.41059265
636	33.3865455
637	33.37830297
638	33.35137818
639	33.31429849
640	33.27832314
641	33.26314678
642	33.21586746
643	33.17022314
644	33.14148913
645	33.11220783
646	33.06066922
647	33.04226456
648	33.02789789
649	32.99123911
650	32.94986173
651	32.91443371
652	32.88537702
653	32.86941469
654	32.85138578
655	32.82596174
656	32.80972686
657	32.79900364
658	32.78547243
659	32.77091256
660	32.75504675
661	32.74567416
662	32.70795851
663	32.67352296
664	32.65631667
665	32.64558571
666	32.61721121
667	32.60530312
668	32.58008256
669	32.53243075
670	32.50977261
671	32.48567727
672	32.46993697
673	32.44234509
674	32.43476394
675	32.40718234
676	32.38035872
677	32.36438381
678	32.34747741
679	32.31615096
680	32.29186207
681	32.2371175
682	32.20051444
683	32.18453602
684	32.16203252
685	32.14253727
686	32.11923053
687	32.10943015
688	32.09899095
689	32.07778963
690	32.06437882
691	32.0154416
692	32.00260048
693	31.99569882
694	31.98443151
695	31.96954877
696	31.9534473
697	31.93359755
698	31.88138484
699	31.86714908
700	31.84716103
701	31.80073647
702	31.78545863
703	31.74888861
704	31.70323642
705	31.68828776
706	31.66673534
707	31.65019087
708	31.64177607
709	31.63095048
710	31.61189297
711	31.58181263
712	31.55950832
713	31.53891342
714	31.51698309
715	31.47142195
716	31.45461408
717	31.42839524
718	31.41978184
719	31.40329252
720	31.36215979
721	31.31821146
722	31.29810001
723	31.28521523
724	31.2505718
725	31.20133324
726	31.160932
727	31.14827843
728	31.12237416
729	31.07457498
730	31.055383
731	31.03883134
732	30.99695532
733	30.98266626
734	30.93500249
735	30.91271299
736	30.88133238
737	30.86765799
738	30.83715923
739	30.81236774
740	30.79651333
741	30.77842224
742	30.73769035
743	30.71204001
744	30.69821755
745	30.67876541
746	30.65217853
747	30.61462481
748	30.57180493
749	30.53447974
750	30.48996048
751	30.47822098
752	30.45390066
753	30.44323621
754	30.40120604
755	30.38692113
756	30.3685078
757	30.36277166
758	30.35659296
759	30.33933765
760	30.31811357
761	30.30020905
762	30.27896754
763	30.26475093
764	30.22872406
765	30.21776869
766	30.20378304
767	30.18848602
768	30.17948963
769	30.16067051
770	30.12494384
771	30.09091652
772	30.05650134
773	30.02094438
774	29.97355044
775	29.96200069
776	29.94365901
777	29.89976374
778	29.86883156
779	29.83198923
780	29.8083948
781	29.7926775
782	29.75816048
783	29.71846386
784	29.70406055
785	29.66346907
786	29.63061613
787	29.61322239
788	29.58042562
789	29.57172675
790	29.53310191
791	29.52717263
792	29.51263982
793	29.47921686
794	29.46090322
795	29.4474033
796	29.41215294
797	29.37960128
798	29.36070025
799	29.34721256
800	29.32917375
801	29.29572033
802	29.2758258
803	29.25776697
804	29.2150819
805	29.18862105
806	29.17205456
807	29.14709891
808	29.11055867
809	29.07795537
810	29.07124645
811	29.05493484
812	29.04379245
813	29.02825928
814	29.01300383
815	28.98839496
816	28.94934846
817	28.91735677
818	28.90410745
819	28.87044403
820	28.83367122
821	28.81742222
822	28.78699402
823	28.75736227
824	28.74662098
825	28.72977353
826	28.71891847
827	28.68482821
828	28.66767313
829	28.65367901
830	28.63522318
831	28.60681564
832	28.574919
833	28.56575168
834	28.54759854
835	28.53142017
836	28.51530511
837	28.48787992
838	28.47190666
839	28.44501489
840	28.40657614
841	28.37450382
842	28.3434554
843	28.31308976
844	28.30293685
845	28.29410869
846	28.27685528
847	28.25185938
848	28.23150608
849	28.22589719
850	28.20803872
851	28.13265297
852	28.11941112
853	28.10440249
854	28.09169692
855	28.06860029
856	28.05413763
857	28.04348916
858	28.00582105
859	27.97965415
860	27.96896399
861	27.93485494
862	27.92170455
863	27.89303599
864	27.8663613
865	27.84909183
866	27.81368351
867	27.80741286
868	27.78414816
869	27.75044218
870	27.73978872
871	27.72288516
872	27.70742936
873	27.69811734
874	27.68153015
875	27.65330059
876	27.62542663
877	27.62313932
878	27.59586881
879	27.56357149
880	27.53370445
881	27.52216693
882	27.51489149
883	27.4867942
884	27.45961638
885	27.44972084
886	27.44530005
887	27.42391774
888	27.40843908
889	27.39723894
890	27.37495624
891	27.36359987
892	27.34935774
893	27.33591148
894	27.30968978
895	27.28383561
896	27.25379811
897	27.22830608
898	27.2122317
899	27.19654718
900	27.18283087
901	27.16620358
902	27.13211298
903	27.11731928
904	27.10956337
905	27.07487172
906	27.06042574
907	27.05174256
908	27.02112258
909	26.9955245
910	26.97737878
911	26.95443057
912	26.94325082
913	26.93576272
914	26.92834697
915	26.91762528
916	26.89560427
917	26.87224656
918	26.85510791
919	26.81877438
920	26.7984964
921	26.75398516
922	26.73807213
923	26.72134754
924	26.71297962
925	26.6917325
926	26.67998456
927	26.6551034
928	26.63407068
929	26.62474749
930	26.60603501
931	26.56691873
932	26.55921421
933	26.51626312
934	26.49413143
935	26.47951648
936	26.45872099
937	26.44126601
938	26.43239466
939	26.4082463
940	26.37395786
941	26.34992558
942	26.32917335
943	26.30571016
944	26.29702389
945	26.27455267
946	26.26257874
947	26.23724753
948	26.22625787
949	26.20926212
950	26.20050719
951	26.1841119
952	26.15834634
953	26.14378737
954	26.11858156
955	26.09050508
956	26.07702275
957	26.0538099
958	26.03944005
959	26.00685119
960	25.99185609
961	25.98337654
962	25.96881763
963	25.94868399
964	25.92925044
965	25.92168836
966	25.8957642
967	25.87096892
968	25.84965729
969	25.8222213
970	25.79846326
971	25.77201117
972	25.75995259
973	25.74054795
974	25.72279075
975	25.71505078
976	25.70385013
977	25.69224264
978	25.66683704
979	25.64515655
980	25.62041292
981	25.6010493
982	25.58664643
983	25.56625601
984	25.54464474
985	25.5226223
986	25.50017079
987	25.4796025
988	25.45862389
989	25.44922948
990	25.43841982
991	25.40196614
992	25.38615733
993	25.36611255
994	25.35979641
995	25.34520204
996	25.33285602
997	25.32767247
998	25.30150184
999	25.28771187
